"I would say that the answer is yes."	[5465671, 125917, 1095019, 11846, 1435137, 2352591, 1641931, 1092380, 4609918, 636015, 463531, 4929805, 2598167, 539271, 1050251, 5094799, 258155, 97015, 3157237, 275817, 211864, 1675982, 2404543, 1504980, 149485, 6503159, 116660, 1443942, 2651959, 625227, 2796459, 40068, 800100, 92784, 193968, 140831, 3021066, 1038774, 456129, 348815, 506311, 2549208, 1914214, 1050696, 1108611, 364637, 2219136, 583237, 3770349, 1294764, 203216, 1237773, 1344161, 1486149, 760884, 9822, 279235, 2192129, 7703492, 4884094, 804113, 562076, 462318, 1237273, 1185136, 715962, 507257, 1382279, 163692, 3315087, 777440, 3314505, 6911294, 4069180, 4043398, 2011703, 8629236, 65133, 575958, 4234278, 3631290, 5289720, 3023731, 141468, 694631, 163333, 4639169, 235420, 1754019, 860087, 789814, 547668, 1885579, 4006016, 806804, 4074174, 1541283, 1324260, 3120234, 907224, 294634, 75940, 898550, 854096, 880208, 245049, 465132, 1121018, 181870, 1305088, 1581777, 4217193, 1222350, 2425958, 889419, 2555425, 1345225, 1144896, 945919, 256875, 584439, 202730, 1439539, 2013042, 2551458, 5956597, 761796, 2065304, 4435469, 937310, 2524061, 2761325, 2915396, 326723, 2157406, 891587, 3466442, 493841, 1554622, 130963, 1926032, 76592, 1971009, 1097113, 3456115, 1812447, 2062418, 1333064, 3189829, 547807, 1455481, 863842, 2471176, 30198, 657909, 264203, 2451127, 706255, 853023, 132438, 3227283, 101459, 63177, 38778, 130869, 69678, 880447, 696146, 893150, 1751275, 541097, 2066268, 1237031, 1451772, 4273528, 863513, 600091, 1774473, 4849823, 320327, 373770, 2075817, 4740155, 240355, 2683990, 461378, 196347, 264417, 388449, 819006, 751406, 88565, 1220687, 2285824, 797882, 1144323, 236232, 183761, 7188343, 514197]
"I would say yes, but don't expect miracles."	[4365469, 125917, 174095, 11846, 1801994, 1011217, 5395498, 3397617, 1754049, 636015, 463531, 369351, 636325, 1056193, 112997, 3990547, 6473, 97015, 3157237, 1886136, 972840, 1675982, 1696488, 3223195, 295929, 163, 932036, 1075120, 2651959, 539705, 2114083, 40068, 800100, 92784, 415660, 5116654, 506100, 604785, 257115, 1667803, 17469, 3932386, 114931, 1050696, 835827, 364637, 536557, 6512, 996215, 445145, 1024555, 1119805, 1344161, 1142926, 760884, 9822, 491431, 909344, 1232182, 1074683, 534362, 292192, 162582, 1727210, 1185136, 3263321, 507257, 5504535, 490349, 2024621, 1567526, 53322, 1809973, 323306, 1937757, 2572973, 1460266, 138714, 575958, 4234278, 5692232, 1468973, 3023731, 141468, 694631, 681480, 3829667, 235420, 2427805, 122499, 1440966, 560986, 794044, 74441, 724395, 1850738, 2541321, 3182924, 900884, 907224, 8438, 357110, 898550, 854096, 880208, 115788, 347627, 310076, 181870, 1510156, 1627184, 3068835, 2203998, 1585504, 3586362, 51797, 229887, 22120, 797565, 564902, 584439, 667526, 2769406, 762437, 2551473, 155317, 761796, 554753, 1163397, 1836064, 4491822, 2761325, 2413720, 1698288, 2157406, 725256, 1136677, 939395, 352682, 639013, 750640, 56915, 238236, 553239, 123757, 2878875, 369237, 1763026, 201151, 216443, 2517088, 216323, 2207058, 919771, 893987, 75534, 2451127, 287009, 4314381, 19116, 279929, 623867, 3799668, 718047, 130869, 1883478, 3342122, 3623454, 501454, 619712, 541097, 90731, 1237031, 1451772, 2493925, 2336774, 3011878, 139585, 4238995, 591876, 373770, 2122241, 85200, 1843588, 641228, 461378, 196347, 264417, 4118543, 1884074, 399276, 88565, 219024, 1424617, 797882, 21547, 15572, 183761, 1187510, 797142]
"I would say you can do it, but it wouldn't be advised."	[530324, 1597995, 174095, 11846, 1427633, 1011217, 992261, 3087649, 1754049, 878595, 463531, 2086138, 647157, 1129897, 1623937, 3801361, 6473, 97015, 136275, 1886136, 70570, 1675982, 706802, 666278, 1112445, 163, 304909, 1443942, 176164, 625227, 1150513, 40068, 243804, 92784, 415660, 403817, 2855314, 733608, 456129, 1614343, 1498855, 325135, 170089, 1050696, 218530, 364637, 530260, 6512, 1379668, 445145, 566155, 1069146, 1344161, 601185, 372425, 1265473, 790342, 2592879, 1883421, 1729511, 680965, 292192, 162582, 1513098, 570891, 3263321, 1662126, 1840051, 490349, 2024621, 1951890, 53322, 3061838, 323306, 1937757, 541271, 831030, 138714, 575958, 1387874, 3726122, 733109, 1422605, 84296, 694631, 521552, 113298, 235420, 60713, 702430, 3639808, 380501, 1885579, 74441, 724395, 1048661, 2478210, 190909, 344591, 3347839, 202571, 460545, 898550, 241445, 11553, 158771, 259980, 310076, 181870, 1510156, 854080, 925101, 1314359, 1585504, 1415905, 305125, 229887, 491234, 1190630, 1101728, 4203056, 667526, 2774223, 161855, 1304477, 803912, 761796, 4548104, 2998456, 921991, 2512566, 1578503, 1985105, 245933, 406228, 891587, 6838581, 3237515, 352682, 110528, 2969670, 304298, 708283, 2089386, 96554, 1060520, 2520240, 110311, 207585, 193551, 128849, 205424, 193529, 2211669, 893987, 75534, 99262, 524720, 2113460, 851008, 279929, 732338, 961641, 1776021, 130869, 447414, 1565740, 363256, 78375, 619712, 346587, 90731, 1011280, 1451772, 2604457, 871862, 1278069, 2588797, 781406, 1562992, 373770, 2122241, 85200, 471632, 2331693, 1323690, 325634, 264417, 785998, 101879, 399276, 88565, 1220687, 2354739, 3779532, 490661, 15572, 183761, 858343, 126898]
"I would say, unless you know it is safe for cats assume it to be poisonous."	[202696, 569182, 146271, 11846, 759808, 269155, 1240362, 1125530, 27927, 454237, 463531, 809150, 636325, 419461, 390484, 1398566, 24541, 97015, 136275, 275817, 25556, 546040, 19584, 666278, 803984, 384235, 2700892, 362595, 176164, 1203558, 1150513, 40068, 444804, 92784, 415660, 502778, 644479, 1038774, 273625, 338618, 80331, 913282, 1441288, 145629, 218530, 364637, 2219136, 154742, 489851, 1479632, 1051606, 930788, 871910, 601185, 693513, 551769, 465624, 630414, 648448, 63515, 680965, 562076, 280755, 1237273, 189908, 133340, 1569085, 1760598, 330321, 1935325, 496119, 1687608, 1360813, 1066822, 200435, 557483, 1950819, 138714, 672490, 905415, 396168, 777685, 101584, 141468, 694631, 26754, 196521, 235420, 501510, 1611092, 34985, 1162258, 389118, 19625, 1625012, 447197, 437266, 699637, 74884, 48953, 194712, 527263, 461585, 278385, 11553, 560428, 465132, 2615878, 181870, 592016, 1189034, 925101, 684711, 924734, 329206, 653276, 1345225, 491234, 1533221, 256875, 1388940, 667526, 149495, 329023, 183754, 1065871, 761796, 543410, 352064, 921991, 793400, 1461939, 2467161, 245933, 114791, 891587, 1225744, 1603890, 166504, 393281, 554456, 154253, 260852, 1542244, 96554, 1060520, 761663, 309203, 717091, 193551, 128849, 664269, 693888, 2211669, 1242241, 385461, 99262, 1583949, 258028, 956782, 1251235, 476861, 10579, 1776021, 130869, 69678, 1662359, 421096, 893150, 311345, 1407344, 1632124, 1237031, 1451772, 118283, 266334, 108611, 1236139, 312873, 1132911, 184603, 2043919, 930329, 87180, 1311214, 45967, 325634, 264417, 62729, 38628, 611961, 79650, 1544461, 119162, 65492, 490661, 4387, 183761, 1176690, 21284]
"I would suggest Markdown."	[3438355, 2687459, 5729867, 761019, 4749751, 1316312, 1723544, 6053814, 1581693, 567024, 463531, 2937687, 3486363, 2014829, 411317, 2118281, 1178786, 97015, 3157237, 187215, 4633406, 943940, 59997, 6046387, 101381, 1955788, 1806879, 1555190, 167198, 1940386, 1645024, 4741737, 1134218, 92784, 415660, 5621995, 4757537, 1038774, 223922, 1667803, 2936765, 361449, 897295, 1050696, 909791, 267288, 2219136, 583237, 3499623, 247463, 1556042, 643551, 757385, 1486149, 760884, 1834684, 790342, 6462574, 413434, 1169640, 88274, 562076, 462318, 791740, 1961769, 1331818, 663683, 1297082, 1318915, 3315087, 1209088, 3963384, 171111, 7781, 5001470, 2572973, 2366091, 138714, 2607994, 1104625, 2391759, 9032832, 491463, 1856590, 635123, 681480, 1040237, 235420, 1257747, 1245940, 3992606, 696042, 351516, 4781838, 1436497, 3592619, 1157592, 2384986, 3939005, 2065231, 1083343, 527263, 5335862, 1320203, 880208, 7190089, 1627901, 5707356, 288114, 1510156, 2860793, 5112150, 7458634, 1179363, 2672252, 5528136, 67934, 273930, 2060948, 1400874, 4020431, 667526, 145034, 2806203, 9258593, 893016, 761796, 1172968, 2326694, 1017857, 5280565, 825413, 2711214, 1269092, 259437, 891587, 3016663, 6103814, 580999, 4408227, 2210276, 777948, 1971009, 767556, 3112761, 9982116, 198031, 958409, 1811615, 634324, 7436837, 6233263, 437723, 2256984, 3187124, 1294771, 396818, 2349873, 1067083, 63114, 441150, 2066724, 9665043, 1031097, 130869, 572996, 3729846, 4206105, 893150, 1751275, 2571502, 2066268, 1127004, 1451772, 887200, 1217937, 3439493, 1874404, 7727639, 759750, 373770, 934541, 2009697, 2556429, 374913, 1771005, 325634, 2376293, 1706601, 3484965, 751406, 88565, 269536, 1645409, 2381715, 273357, 236232, 183761, 3586150, 462355]
"I would suggest dumbbell flys instead."	[364979, 143232, 1368006, 761019, 1174372, 330241, 1723544, 3891548, 224870, 567024, 463531, 722776, 3486363, 2014829, 3278721, 1554062, 1178786, 97015, 926429, 1867081, 296514, 1675982, 59997, 292516, 407998, 504010, 773447, 952481, 298339, 209121, 996607, 1351866, 1011950, 92784, 415660, 1338076, 717700, 38615, 1409867, 1667803, 2936765, 2748601, 422395, 1050696, 410365, 1257718, 1272607, 583237, 5104207, 247463, 1556042, 1075337, 1344161, 789688, 36297, 1920820, 790342, 4986090, 346916, 4087744, 537761, 562076, 164629, 791740, 395315, 1797164, 663683, 1447845, 1318915, 41430, 727726, 1560477, 171111, 7781, 1006070, 2405296, 209267, 138714, 386891, 1104625, 2672055, 641599, 337876, 2278583, 635123, 681480, 130444, 235420, 892608, 589299, 1580468, 696042, 1530037, 152177, 1436497, 1778946, 1157592, 1246583, 1557566, 3679698, 1083343, 527263, 5776932, 1320203, 750837, 3751561, 1627901, 209818, 288114, 906980, 3368558, 5014138, 811749, 4102468, 3100534, 51797, 833466, 273930, 2060948, 1400874, 4203056, 667526, 1013868, 711625, 280851, 893016, 761796, 4548104, 1790418, 4286427, 2924849, 587007, 1889987, 1269092, 419446, 891587, 1962131, 414095, 714989, 639013, 3186748, 278093, 1971009, 767556, 3307264, 1885660, 2757584, 869356, 1733023, 1749029, 6321567, 299956, 1111132, 1037925, 392350, 381482, 212590, 833336, 1067083, 4644101, 3227283, 2066724, 736284, 2372142, 130869, 1558227, 1499804, 2078775, 140439, 465071, 2028163, 746826, 915184, 1451772, 3447623, 1022049, 2546791, 571636, 154963, 759750, 373770, 3602601, 2814484, 2556429, 107593, 184451, 325634, 1907467, 811686, 3484965, 751406, 88565, 263246, 1603110, 2475287, 273357, 236232, 183761, 2045384, 462355]
"I would suggest that the answer is that it isn't common."	[530324, 2687459, 2328709, 553922, 611611, 1316312, 224581, 1092380, 2641252, 11689, 463531, 202761, 3486363, 539271, 1050251, 2118281, 258155, 97015, 892122, 581121, 4633406, 330319, 59997, 1504980, 149485, 384235, 116660, 1555190, 176164, 625227, 1150513, 1669160, 4128905, 92784, 193968, 140831, 532073, 1038774, 1070858, 348815, 506311, 2549208, 881490, 1050696, 1108611, 52155, 2219136, 583237, 1620045, 247463, 203216, 1237773, 367524, 1084503, 760884, 1101337, 279235, 3620394, 413434, 5680187, 537761, 562076, 462318, 791740, 989508, 715962, 663683, 1382279, 153089, 3315087, 777440, 1402306, 171111, 7781, 1948, 2011703, 3790229, 65133, 480227, 1104625, 678018, 1371436, 1422605, 722647, 635123, 163333, 1920334, 235420, 1257747, 860087, 413791, 547668, 2957194, 74441, 359113, 1048661, 1157592, 699637, 3120234, 907206, 294634, 75940, 1852370, 1110439, 381371, 245049, 1627901, 1121018, 288114, 133943, 1581777, 925101, 1028332, 2796191, 889419, 305125, 229887, 273930, 945919, 256875, 1700182, 667526, 1228138, 329023, 2551458, 893016, 761796, 1757219, 1528767, 99268, 2524061, 440801, 1081254, 326723, 2157406, 891587, 3016663, 493841, 1554622, 130963, 1558618, 76592, 357879, 767556, 123757, 1812447, 1576926, 254359, 1811615, 193551, 1264103, 863842, 1111132, 30198, 657909, 75534, 396818, 706255, 853023, 132438, 1124905, 101459, 63177, 38778, 130869, 69678, 880447, 1772327, 635978, 1751275, 89022, 90731, 1237031, 1451772, 795136, 863513, 600091, 1774473, 2518967, 320327, 373770, 1887424, 85200, 240355, 297520, 1771005, 325634, 3873781, 388449, 101879, 751406, 88565, 269536, 1645409, 3293663, 273357, 236232, 183761, 3961949, 462355]
"I would suggest that you not violate FERPA."	[1774284, 2687459, 385695, 422552, 3203122, 1316312, 1463156, 1092380, 2005736, 567024, 463531, 720876, 740298, 1221629, 893421, 2118281, 1020768, 97015, 136275, 2970512, 1344859, 359313, 59997, 1504980, 606186, 205554, 116660, 1216286, 804907, 41350, 1837218, 16789, 156936, 92784, 415660, 140831, 2741708, 1038774, 985541, 1667803, 592407, 298549, 1412178, 1050696, 1519135, 1257718, 2219136, 583237, 5840744, 247463, 1556042, 1166923, 1344161, 601185, 760884, 189517, 633115, 6462574, 413434, 615567, 537761, 562076, 82515, 791740, 570891, 506897, 663683, 1385692, 245126, 809867, 1058907, 3963384, 171111, 7781, 2494679, 1013755, 3671420, 65133, 2465115, 1104625, 2789838, 3563902, 568685, 1599400, 635123, 163333, 1284239, 235420, 1257747, 1245940, 1840854, 696042, 291125, 4781838, 1436497, 1791920, 507543, 1071017, 2927723, 208420, 1083343, 75940, 3752770, 278385, 880208, 245049, 1627901, 940918, 288114, 1510156, 3824631, 4252656, 338800, 922000, 889419, 263611, 833466, 273930, 2060948, 256875, 4203056, 667526, 2362583, 1597362, 438219, 893016, 761796, 450963, 2326694, 7170, 618589, 288294, 450893, 793236, 137414, 891587, 1679803, 493841, 431348, 393281, 758817, 327272, 1833381, 538393, 96554, 1060520, 2520240, 990882, 1408770, 2011255, 128849, 686047, 188839, 30198, 657909, 1561133, 396818, 2349873, 78938, 1132333, 2327741, 1263056, 1289727, 1950120, 130869, 69678, 711629, 1668260, 408777, 1751275, 926613, 706804, 1237031, 1451772, 4273528, 863513, 600091, 3962379, 782120, 759750, 60160, 2075817, 2814484, 471632, 1838341, 1323690, 325634, 724876, 388449, 19720, 751406, 88565, 119049, 471884, 1543323, 273357, 236232, 183761, 1688073, 462355]
"I would suggest that you try ClearCheckbook."	[1378131, 254468, 3954830, 174845, 2567088, 1316312, 940119, 1092380, 124336, 351049, 463531, 767939, 2259159, 903484, 893421, 2118281, 717946, 97015, 136275, 568706, 1016143, 1081924, 59997, 1504980, 140526, 2054929, 116660, 1555190, 1881605, 1940386, 2796459, 214621, 4128905, 92784, 415660, 140831, 4757537, 1038774, 108525, 1561313, 2936765, 690016, 540775, 535626, 1519135, 1257718, 1156056, 583237, 4740296, 247463, 1556042, 1380242, 1344161, 302554, 521225, 189517, 790342, 1365112, 413434, 324707, 161587, 562076, 462318, 791740, 570891, 3781355, 95978, 23359, 1318915, 809867, 1209088, 3464969, 171111, 7781, 1022715, 1013755, 5749166, 65133, 2465115, 469314, 236027, 1163957, 1498161, 1245141, 635123, 163333, 1284239, 235420, 260113, 1112094, 3145674, 696042, 5202570, 4096216, 1436497, 389774, 1157592, 2209681, 2205709, 1138692, 1083343, 75940, 2199478, 45977, 880208, 245049, 1627901, 4185831, 288114, 1510156, 2824651, 93330, 2228241, 912733, 889419, 1717651, 833466, 273930, 370835, 35621, 4203056, 667526, 1005909, 3191921, 438219, 893016, 631368, 214841, 413291, 4286427, 2524061, 822430, 471090, 1269092, 220004, 891587, 2048573, 493841, 257930, 247786, 336799, 4790607, 656675, 767556, 96554, 1022049, 481820, 1781856, 1811615, 1125844, 128849, 686047, 654943, 30198, 517964, 1650927, 396818, 201046, 1067083, 1936917, 533137, 2066724, 3320988, 2372142, 130869, 69678, 880447, 1772327, 371808, 895912, 2486459, 2066268, 1237031, 1451772, 2598408, 697663, 600091, 1234988, 1558624, 759750, 28946, 1248182, 1724619, 471632, 1796265, 1323690, 325634, 5598789, 388449, 819006, 751406, 88565, 269536, 1222568, 952644, 273357, 236232, 183761, 1949326, 371888]
"I would think not."	[2941808, 2687459, 4335623, 10640123, 538185, 2352591, 8275828, 9544285, 3382952, 316452, 463531, 7628217, 255782, 1221629, 605204, 3687195, 1177858, 97015, 3157237, 4769871, 4633406, 1540320, 313307, 1504980, 606186, 1917299, 3540102, 1171612, 4168056, 3806988, 2682687, 1224005, 11641648, 92784, 415660, 3237621, 1929379, 1038774, 4411704, 1667803, 2394293, 1595894, 580723, 559152, 585005, 1257718, 804323, 583237, 2348970, 12152035, 1556042, 3455147, 1344161, 1270187, 760884, 3243142, 790342, 7782863, 202555, 2504034, 7101934, 562076, 1121942, 8439302, 2931079, 3781355, 6776906, 5961240, 1318915, 5134069, 7152393, 2066623, 1207160, 803207, 5001470, 2153986, 2128213, 138714, 5083489, 715760, 2789838, 4582428, 3023731, 2528612, 3063767, 681480, 2197184, 235420, 11071279, 1294648, 3882091, 11123824, 530301, 4781838, 893029, 4074174, 2255459, 3182924, 453391, 1105932, 3924183, 75940, 6228372, 2919664, 880208, 7212679, 2921268, 4750999, 4278966, 1510156, 4661372, 548724, 2694209, 5504311, 3586362, 263611, 1345225, 2264175, 2060948, 1400874, 4203056, 667526, 209252, 3191921, 4615068, 10156868, 377602, 3363904, 4940057, 3407426, 2524061, 3131787, 4312302, 793236, 2157406, 891587, 3466442, 2163115, 431348, 1751101, 1993751, 655042, 1199065, 1756275, 3456115, 6871116, 324431, 10778041, 5398473, 3657977, 8533215, 10564499, 5165973, 30198, 657909, 6661100, 5372466, 2854576, 2462414, 2061997, 2327741, 1322277, 3508010, 1907909, 130869, 4471663, 527483, 7440423, 893150, 1751275, 7888925, 5531619, 1237031, 3234640, 5768075, 3241131, 8606318, 4205398, 3822660, 1562992, 153653, 77783, 4202452, 3888360, 18022, 1771005, 100948, 469807, 4118543, 4188192, 335747, 88565, 1544461, 332343, 3779532, 2263602, 236232, 183761, 8077655, 514197]
"I would think you'd be able to."	[2941808, 1847142, 5946704, 1087977, 538185, 88857, 6064103, 2140066, 16780, 316452, 463531, 3318340, 255782, 7883092, 605204, 2180575, 1178786, 80098, 136275, 2078322, 1230368, 1675982, 1480741, 1504980, 377646, 1917299, 4966883, 1555190, 134463, 625227, 2682687, 214621, 1386728, 92784, 415660, 5621995, 1929379, 1038774, 985541, 1590473, 1498855, 1595894, 580723, 559152, 218530, 729419, 804323, 583237, 1512772, 1186156, 1556042, 296407, 1344161, 533351, 760884, 3236097, 465624, 1042815, 202555, 2504034, 680965, 562076, 1121942, 3448093, 1644330, 2126864, 43048, 3179897, 1318915, 3312044, 1579336, 2066623, 1207160, 2266479, 469662, 1013755, 2128213, 138714, 1422630, 245601, 2474856, 4444396, 2316384, 2721973, 3063767, 681480, 1284239, 235420, 62248, 1294648, 164903, 6849611, 530301, 1516913, 271609, 4074174, 2255459, 3182924, 453391, 1105932, 416495, 75940, 4880803, 278385, 11553, 1801441, 2921268, 1790260, 1230261, 1510156, 4661372, 548724, 2694209, 5504311, 3222501, 1717651, 348972, 491234, 2060948, 1400874, 4203056, 667526, 2680746, 3191921, 3643093, 2291900, 761796, 3400952, 4940057, 645613, 1900592, 3131787, 3094949, 245933, 1788982, 891587, 3156508, 3237515, 1762277, 108874, 1993751, 655042, 1199065, 701897, 96554, 1060520, 1968527, 6289671, 2074960, 3657977, 128849, 6039880, 3182400, 30198, 657909, 2636610, 545844, 2854576, 1575429, 3112851, 3013418, 2066724, 2431891, 753835, 130869, 480516, 52465, 7440423, 893150, 1751275, 461885, 5518267, 1237031, 3234640, 3020708, 1026258, 2333946, 3863025, 3822660, 1562992, 153653, 77783, 3155020, 1403409, 863040, 1323690, 1786596, 469807, 679795, 1363473, 335747, 88565, 1220687, 332343, 1220872, 490661, 236232, 183761, 1949326, 126898]
"I wouldn't advise you what to do with your resume, it's up to you."	[530324, 667924, 146271, 998730, 43466, 627173, 992261, 1092380, 388668, 878595, 16872, 2893220, 26327, 1129897, 1360328, 577220, 1178786, 558554, 136275, 770408, 70570, 1675982, 1747497, 259698, 87734, 1065051, 116660, 239674, 698704, 244676, 2796459, 214621, 243804, 92784, 415660, 140831, 1101236, 1038774, 985541, 787268, 351848, 1395673, 170089, 25120, 698318, 891178, 1203336, 6512, 64061, 445145, 566155, 930788, 1344161, 601185, 209001, 2088705, 465624, 2585589, 236709, 815627, 385523, 292192, 1052447, 1998847, 334934, 1984727, 2270999, 1191022, 922497, 5013632, 821292, 488875, 3061838, 2023891, 56645, 499709, 831030, 65133, 581747, 1714472, 3358610, 662406, 101584, 1301003, 1345473, 163333, 410583, 1730339, 60713, 2279637, 938740, 380501, 3433595, 74441, 92884, 583691, 2233475, 190909, 31584, 3347839, 159717, 527263, 392676, 241445, 880208, 158771, 528836, 2615801, 166418, 1510156, 281710, 925101, 370135, 72103, 3222501, 305125, 229887, 362653, 1190630, 256875, 109273, 667526, 542862, 252365, 183754, 606118, 1536875, 1767828, 562654, 573899, 2567939, 1785265, 511162, 304083, 114970, 891587, 479502, 493841, 708895, 393281, 655058, 211044, 708283, 4145401, 96554, 1060520, 1582194, 110311, 1826801, 536746, 128849, 160186, 3312856, 794698, 1242241, 75534, 1109445, 1826046, 2204490, 128248, 238819, 245129, 2123656, 399221, 130869, 69678, 845330, 363256, 893150, 111554, 346587, 90731, 998008, 1323099, 1065356, 1275164, 260868, 110363, 31376, 1562992, 184603, 1394841, 85200, 471632, 494383, 1323690, 587776, 314788, 679795, 43169, 1795668, 79650, 613996, 1306814, 2572872, 362080, 236232, 183761, 718709, 809505]
"I wouldn't bring it up."	[403626, 1092188, 7949552, 2171094, 5172571, 2498476, 735686, 1100034, 76937, 309079, 463531, 2538919, 690172, 1988958, 1623937, 2439260, 1178786, 4224641, 870653, 1886136, 70570, 681521, 781152, 140103, 1373881, 5784911, 5294243, 1555190, 176164, 6725025, 1150513, 1678605, 5400871, 24576, 415660, 5621995, 1101236, 1038774, 4411704, 1667803, 2089921, 1689267, 881490, 1050696, 696782, 1177676, 7180485, 7942589, 8283690, 445145, 566155, 1550333, 1344161, 1486149, 760884, 3243142, 790342, 7782863, 650838, 4105553, 6693782, 793100, 1121942, 3406060, 2931079, 1307111, 5521579, 2814443, 1318915, 5959264, 1650686, 1506774, 3061838, 2404840, 2165310, 876180, 2333231, 1085199, 2255781, 5176403, 3937909, 733109, 586424, 2668891, 908184, 102763, 455042, 2196306, 60713, 3801537, 2528112, 1558236, 1154668, 74441, 1552908, 1048661, 741025, 190909, 1665559, 712043, 3122387, 527263, 1852370, 315776, 880208, 5417428, 819678, 5520652, 4223792, 1510156, 778575, 925101, 4648590, 2661007, 418988, 305125, 229887, 917454, 734037, 527077, 2176184, 667526, 542862, 329023, 2519829, 803912, 4847841, 4548104, 2998456, 921991, 65520, 3131787, 1434711, 1698288, 2157406, 891587, 3399230, 3892482, 11222815, 6204617, 1224574, 3457374, 708283, 2846557, 123757, 1467727, 5786672, 1016049, 1604614, 4736654, 2517088, 936833, 3376026, 885659, 3164992, 75534, 2617894, 958137, 2113460, 3215967, 1080482, 803482, 2123656, 399221, 130869, 4471663, 851001, 8968672, 259776, 257650, 1600416, 90731, 1237031, 1043412, 5360116, 364452, 1386591, 551326, 6086248, 1562992, 373770, 6667149, 85200, 171499, 2331693, 303521, 634372, 3883978, 785998, 4188192, 708260, 88565, 1544461, 391225, 3263591, 916881, 236232, 183761, 2136477, 4257288]
"I wouldn't do it, particularly on the first day."	[14082, 1678970, 3690381, 656229, 1435137, 458847, 1159471, 205172, 1198917, 878595, 463531, 1421476, 134140, 203446, 995152, 1309599, 1178786, 4089998, 659256, 1886136, 70570, 1675982, 113300, 760492, 149485, 2855249, 79371, 1555190, 1171573, 1002246, 319083, 1783727, 243804, 92784, 415660, 891528, 1280440, 72192, 2412889, 1457327, 506311, 747940, 881490, 1050696, 1108611, 510862, 93484, 6512, 1379668, 445145, 566155, 295740, 665982, 1486149, 372425, 1671471, 790342, 2316298, 1883421, 1400140, 537761, 292192, 976403, 791740, 1356129, 610440, 25661, 4034851, 109950, 1710680, 559014, 1044812, 893784, 30634, 2165310, 876180, 6315633, 299756, 760319, 232807, 75577, 733109, 567490, 578813, 3063767, 681480, 1445155, 2360096, 60713, 4916097, 50659, 547668, 1041880, 74441, 376430, 929651, 1157592, 190909, 344591, 37409, 255169, 75940, 363192, 1074473, 358061, 158771, 819678, 3309462, 1266159, 1305088, 879804, 35774, 2203998, 4094017, 1393744, 51797, 229887, 1481011, 655507, 913507, 302704, 175479, 2400016, 762437, 1792738, 4312309, 2861862, 126575, 317914, 2375797, 2524061, 1013498, 989254, 1698288, 2157406, 891587, 3376883, 2099761, 968588, 639013, 1718864, 3424105, 708283, 5069092, 123757, 1812447, 2558099, 727353, 12545, 1749029, 2133432, 205424, 193529, 30198, 657909, 45586, 347361, 315238, 3460279, 2214738, 279929, 101459, 961641, 38778, 37705, 447414, 1565740, 3170738, 150631, 1751275, 346587, 90731, 1127226, 1446423, 2710471, 629690, 1278069, 913638, 1824963, 1209055, 373770, 1873168, 85200, 1604965, 231509, 1771005, 150619, 66531, 785998, 2991390, 22958, 88565, 311767, 2354739, 1321786, 1480438, 133609, 183761, 172449, 514197]
"I wouldn't give them detail about what you'll be doing, for who, or where."	[400030, 1322146, 1716609, 1004304, 747223, 337940, 203351, 1092380, 16780, 132139, 240815, 89715, 662386, 334291, 570917, 955976, 927443, 2996286, 136275, 616786, 70570, 784063, 781152, 260812, 251245, 1363408, 116660, 952814, 1171573, 556243, 1616345, 214621, 556893, 92784, 415660, 140831, 644479, 38615, 985541, 183935, 1498855, 1395673, 109918, 1050696, 218530, 1177676, 188642, 6512, 822059, 445145, 418688, 188052, 1344161, 311325, 528876, 189517, 302724, 144037, 650838, 613154, 385523, 11266, 223695, 25595, 231639, 2988458, 43048, 3179897, 1318915, 809867, 924639, 1506774, 171330, 2404840, 2165310, 727026, 1851190, 65133, 856698, 1387874, 2191449, 733109, 1498161, 1301003, 908184, 163333, 1284239, 2261855, 60713, 71480, 269434, 279154, 779796, 74441, 724395, 2005912, 471681, 190909, 309380, 160671, 2328273, 75940, 1034357, 40901, 11553, 109440, 819678, 37095, 690680, 1510156, 27982, 703656, 768476, 282294, 329206, 305125, 132484, 491234, 2118578, 660549, 1073243, 667526, 288831, 138405, 438219, 3070679, 370524, 450963, 782508, 1400248, 555540, 3131787, 1049150, 179420, 206421, 891587, 57989, 493841, 689182, 1141707, 1529550, 1905804, 339678, 689711, 96554, 1060520, 1250108, 1016049, 335258, 2089370, 128849, 27289, 1204301, 30198, 90972, 75534, 264115, 113926, 63198, 830407, 61690, 1233120, 331708, 260478, 49250, 120866, 52465, 794920, 893150, 619712, 2378442, 52220, 1237031, 826941, 4081711, 1098572, 43409, 551326, 1424036, 178754, 373770, 96127, 85200, 669564, 66750, 1323690, 505468, 114022, 785998, 120584, 402658, 88565, 1544461, 90798, 330243, 490661, 15572, 152580, 553618, 126898]
